Student Code,State,Started on,Completed,Time taken,Grade/10.00,Q. 1 /2.00,Q. 2 /2.00,Q. 3 /2.00,Q. 4 /2.00,Q. 5 /2.00
5331,Finished,16 March 2024  10:17 AM,16 March 2024  10:44 AM,27 mins 18 secs,0.00,0.00,0.00,0.00,0.00,0.00
5226,Finished,16 March 2024  10:43 AM,16 March 2024  10:56 AM,13 mins 14 secs,0.00,0.00,0.00,0.00,0.00,0.00
5220,Finished,16 March 2024  3:10 PM,16 March 2024  3:12 PM,2 mins 38 secs,2.00,0.00,2.00,0.00,0.00,0.00
5222,Finished,16 March 2024  3:30 PM,16 March 2024  3:38 PM,8 mins 9 secs,4.00,0.00,2.00,2.00,0.00,0.00
5219,Finished,16 March 2024  9:41 PM,16 March 2024  9:44 PM,2 mins 49 secs,4.00,0.00,2.00,0.00,0.00,2.00
5220,Finished,16 March 2024  10:34 PM,16 March 2024  10:39 PM,4 mins 50 secs,4.00,0.00,2.00,2.00,0.00,0.00
5233,Finished,17 March 2024  2:34 AM,17 March 2024  2:38 AM,4 mins 41 secs,0.00,0.00,0.00,0.00,0.00,0.00
5233,Finished,17 March 2024  11:55 AM,17 March 2024  11:57 AM,1 min 42 secs,4.00,0.00,2.00,2.00,0.00,0.00
5241,Finished,17 March 2024  12:08 PM,17 March 2024  12:24 PM,16 mins 2 secs,0.00,0.00,0.00,0.00,0.00,0.00
5227,Finished,17 March 2024  12:16 PM,17 March 2024  12:22 PM,6 mins 27 secs,0.00,0.00,0.00,0.00,0.00,0.00
5227,Finished,17 March 2024  2:25 PM,17 March 2024  2:32 PM,6 mins 50 secs,2.00,0.00,0.00,2.00,0.00,0.00
5233,Finished,17 March 2024  4:57 PM,17 March 2024  5:02 PM,4 mins 26 secs,8.00,2.00,2.00,2.00,2.00,0.00
6520,Finished,17 March 2024  9:51 PM,17 March 2024  10:06 PM,14 mins 29 secs,2.00,0.00,0.00,0.00,2.00,0.00
5224,Finished,17 March 2024  10:16 PM,17 March 2024  10:20 PM,4 mins 37 secs,2.00,0.00,2.00,0.00,0.00,0.00
5224,Finished,18 March 2024  4:15 AM,18 March 2024  4:37 AM,22 mins 51 secs,4.00,2.00,2.00,0.00,0.00,0.00
6034,Finished,18 March 2024  9:14 AM,18 March 2024  9:26 AM,11 mins 4 secs,0.00,0.00,0.00,0.00,0.00,0.00
5294,Finished,18 March 2024  9:44 AM,18 March 2024  9:55 AM,10 mins 25 secs,4.00,0.00,2.00,2.00,0.00,0.00
5226,Finished,18 March 2024  9:47 AM,18 March 2024  9:54 AM,7 mins 4 secs,4.00,2.00,0.00,2.00,0.00,0.00
5227,Finished,18 March 2024  10:12 AM,18 March 2024  10:14 AM,1 min 36 secs,4.00,2.00,0.00,2.00,0.00,0.00
5239,Finished,18 March 2024  2:43 PM,18 March 2024  3:01 PM,17 mins 59 secs,4.00,0.00,2.00,2.00,0.00,0.00
5241,Finished,18 March 2024  4:31 PM,18 March 2024  4:42 PM,11 mins 24 secs,0.00,0.00,0.00,0.00,0.00,0.00
5265,Finished,18 March 2024  6:02 PM,18 March 2024  6:08 PM,6 mins 10 secs,4.00,0.00,2.00,2.00,0.00,0.00
5231,Finished,18 March 2024  7:16 PM,18 March 2024  7:27 PM,11 mins 46 secs,4.00,0.00,2.00,2.00,0.00,0.00
5228,Finished,18 March 2024  8:08 PM,18 March 2024  8:12 PM,3 mins 47 secs,4.00,0.00,2.00,2.00,-,0.00
5330,Finished,19 March 2024  1:37 AM,19 March 2024  1:41 AM,3 mins 49 secs,2.00,0.00,2.00,0.00,0.00,0.00
5241,Finished,19 March 2024  9:43 AM,19 March 2024  9:45 AM,1 min 56 secs,4.00,2.00,0.00,2.00,0.00,0.00
5330,Finished,19 March 2024  1:21 PM,19 March 2024  1:29 PM,8 mins 39 secs,0.00,0.00,0.00,0.00,0.00,0.00
5242,Finished,19 March 2024  2:18 PM,19 March 2024  4:31 PM,2 hours 13 mins,4.00,0.00,2.00,2.00,0.00,0.00
5280,Finished,19 March 2024  4:40 PM,21 March 2024  9:40 AM,1 day 16 hours,0.00,0.00,0.00,0.00,0.00,0.00
5237,Finished,19 March 2024  6:13 PM,19 March 2024  6:23 PM,9 mins 14 secs,0.00,0.00,0.00,0.00,0.00,0.00
5247,Finished,19 March 2024  7:24 PM,19 March 2024  7:28 PM,3 mins 59 secs,0.00,0.00,0.00,0.00,0.00,0.00
5332,Finished,19 March 2024  7:31 PM,19 March 2024  7:38 PM,7 mins 11 secs,4.00,0.00,2.00,2.00,0.00,0.00
5330,Finished,19 March 2024  7:51 PM,19 March 2024  8:03 PM,12 mins 32 secs,0.00,0.00,0.00,0.00,0.00,0.00
5330,Finished,19 March 2024  10:18 PM,19 March 2024  10:20 PM,1 min 37 secs,0.00,0.00,0.00,0.00,0.00,0.00
5237,Finished,19 March 2024  10:26 PM,19 March 2024  10:34 PM,7 mins 45 secs,4.00,2.00,0.00,2.00,0.00,0.00
5330,Finished,20 March 2024  12:31 AM,20 March 2024  12:32 AM,1 min 38 secs,8.00,2.00,2.00,2.00,0.00,2.00
5247,Finished,20 March 2024  8:34 AM,20 March 2024  8:37 AM,2 mins 36 secs,2.00,0.00,2.00,0.00,0.00,0.00
5247,Finished,20 March 2024  10:39 AM,20 March 2024  10:41 AM,2 mins 21 secs,2.00,0.00,0.00,2.00,0.00,0.00
5256,Finished,20 March 2024  10:44 AM,20 March 2024  10:58 AM,14 mins,2.00,0.00,2.00,0.00,0.00,0.00
5282,Finished,20 March 2024  11:10 AM,20 March 2024  11:14 AM,3 mins 57 secs,4.00,2.00,2.00,0.00,0.00,0.00
5259,Finished,20 March 2024  11:20 AM,20 March 2024  11:28 AM,8 mins 21 secs,2.00,0.00,2.00,0.00,0.00,0.00
5247,Finished,20 March 2024  12:43 PM,20 March 2024  12:44 PM,1 min 6 secs,4.00,0.00,2.00,0.00,0.00,2.00
5240,Finished,20 March 2024  12:55 PM,20 March 2024  12:59 PM,4 mins 3 secs,4.00,0.00,2.00,0.00,2.00,0.00
5259,Finished,20 March 2024  3:23 PM,20 March 2024  3:25 PM,1 min 42 secs,0.00,0.00,0.00,0.00,0.00,0.00
5316,Finished,20 March 2024  3:34 PM,20 March 2024  3:46 PM,12 mins 14 secs,2.00,0.00,2.00,0.00,0.00,0.00
5256,Finished,20 March 2024  3:34 PM,20 March 2024  3:38 PM,3 mins 26 secs,4.00,0.00,2.00,2.00,0.00,0.00
5244,Finished,20 March 2024  3:48 PM,20 March 2024  3:56 PM,8 mins 3 secs,4.00,0.00,2.00,0.00,2.00,0.00
5243,Finished,20 March 2024  6:25 PM,20 March 2024  6:29 PM,3 mins 34 secs,4.00,0.00,2.00,2.00,-,0.00
5250,Finished,20 March 2024  7:09 PM,20 March 2024  7:12 PM,3 mins 13 secs,2.00,0.00,2.00,0.00,0.00,0.00
5256,Finished,20 March 2024  7:09 PM,20 March 2024  7:12 PM,2 mins 38 secs,4.00,0.00,2.00,2.00,0.00,0.00
5282,Finished,20 March 2024  8:32 PM,20 March 2024  8:36 PM,3 mins 52 secs,6.00,2.00,2.00,0.00,0.00,2.00
5425,Finished,20 March 2024  9:07 PM,20 March 2024  9:12 PM,4 mins 35 secs,6.00,2.00,2.00,2.00,0.00,0.00
5250,Finished,20 March 2024  10:31 PM,20 March 2024  10:52 PM,20 mins 45 secs,2.00,0.00,2.00,0.00,0.00,0.00
5246,Finished,20 March 2024  11:00 PM,20 March 2024  11:08 PM,7 mins 27 secs,6.00,0.00,2.00,2.00,0.00,2.00
5248,Finished,21 March 2024  8:50 AM,21 March 2024  8:54 AM,4 mins 3 secs,6.00,2.00,2.00,2.00,0.00,0.00
5251,Finished,21 March 2024  11:16 AM,21 March 2024  11:39 AM,23 mins 18 secs,4.00,0.00,2.00,2.00,0.00,0.00
5302,Finished,21 March 2024  12:12 PM,21 March 2024  1:31 PM,1 hour 18 mins,2.00,0.00,0.00,0.00,0.00,2.00
5256,Finished,21 March 2024  12:22 PM,21 March 2024  12:23 PM,1 min 27 secs,8.00,2.00,2.00,2.00,0.00,2.00
5266,Finished,21 March 2024  1:14 PM,21 March 2024  1:25 PM,11 mins 40 secs,4.00,2.00,0.00,2.00,0.00,0.00
5281,Finished,21 March 2024  2:47 PM,21 March 2024  2:50 PM,2 mins 21 secs,6.00,0.00,2.00,2.00,0.00,2.00
5474,Finished,21 March 2024  2:55 PM,21 March 2024  2:57 PM,2 mins 12 secs,2.00,0.00,2.00,0.00,0.00,0.00
5290,Finished,21 March 2024  6:10 PM,21 March 2024  6:32 PM,21 mins 31 secs,4.00,2.00,2.00,0.00,0.00,0.00
5826,Finished,21 March 2024  8:09 PM,21 March 2024  8:16 PM,7 mins 37 secs,0.00,0.00,0.00,0.00,-,0.00
6520,Finished,21 March 2024  8:24 PM,21 March 2024  8:40 PM,15 mins 55 secs,8.00,2.00,2.00,2.00,2.00,0.00
5293,Finished,21 March 2024  9:01 PM,21 March 2024  9:18 PM,17 mins 57 secs,4.00,0.00,2.00,2.00,0.00,0.00
5326,Finished,21 March 2024  11:03 PM,21 March 2024  11:10 PM,6 mins 50 secs,4.00,0.00,2.00,2.00,0.00,0.00
5250,Finished,22 March 2024  11:53 AM,22 March 2024  12:03 PM,10 mins 19 secs,4.00,2.00,2.00,0.00,0.00,0.00
5283,Finished,22 March 2024  1:09 PM,22 March 2024  1:15 PM,5 mins 32 secs,2.00,2.00,0.00,0.00,0.00,0.00
5252,Finished,22 March 2024  1:30 PM,22 March 2024  1:37 PM,7 mins,4.00,0.00,2.00,2.00,0.00,0.00
5252,Finished,22 March 2024  4:00 PM,22 March 2024  4:06 PM,6 mins 50 secs,2.00,0.00,2.00,0.00,0.00,0.00
5252,Finished,22 March 2024  7:16 PM,22 March 2024  7:22 PM,5 mins 59 secs,0.00,0.00,0.00,0.00,0.00,0.00
5437,Finished,22 March 2024  7:31 PM,22 March 2024  7:36 PM,4 mins 42 secs,4.00,2.00,2.00,0.00,0.00,0.00
5283,Finished,22 March 2024  7:59 PM,22 March 2024  8:00 PM,1 min 35 secs,4.00,0.00,2.00,0.00,2.00,0.00
5253,Finished,22 March 2024  9:10 PM,22 March 2024  9:15 PM,4 mins 57 secs,4.00,2.00,2.00,0.00,0.00,0.00
5271,Finished,22 March 2024  11:32 PM,22 March 2024  11:37 PM,5 mins 12 secs,2.00,2.00,0.00,0.00,0.00,0.00
5287,Finished,23 March 2024  7:20 AM,23 March 2024  7:24 AM,4 mins 6 secs,2.00,0.00,2.00,0.00,0.00,0.00
5263,Finished,23 March 2024  12:09 PM,23 March 2024  12:14 PM,4 mins 32 secs,0.00,0.00,0.00,0.00,-,0.00
5257,Finished,23 March 2024  1:24 PM,23 March 2024  1:34 PM,10 mins 10 secs,4.00,2.00,0.00,0.00,2.00,0.00
5933,Finished,23 March 2024  2:17 PM,23 March 2024  2:22 PM,5 mins 16 secs,0.00,0.00,0.00,0.00,0.00,0.00
5474,Finished,23 March 2024  2:29 PM,23 March 2024  2:32 PM,3 mins 4 secs,2.00,0.00,2.00,0.00,0.00,0.00
5258,Finished,23 March 2024  3:46 PM,23 March 2024  3:49 PM,2 mins 20 secs,2.00,0.00,2.00,0.00,0.00,0.00
5826,Finished,23 March 2024  5:07 PM,26 March 2024  8:10 PM,3 days 3 hours,2.00,0.00,0.00,2.00,0.00,0.00
5269,Finished,23 March 2024  6:37 PM,23 March 2024  6:43 PM,6 mins 1 sec,0.00,0.00,0.00,0.00,0.00,0.00
5258,Finished,23 March 2024  6:52 PM,23 March 2024  7:16 PM,23 mins 36 secs,2.00,0.00,2.00,0.00,0.00,0.00
5474,Finished,23 March 2024  7:51 PM,23 March 2024  7:53 PM,1 min 53 secs,2.00,0.00,2.00,0.00,0.00,0.00
5277,Finished,23 March 2024  8:00 PM,23 March 2024  8:11 PM,10 mins 30 secs,0.00,0.00,0.00,0.00,0.00,0.00
5277,Finished,23 March 2024  10:15 PM,23 March 2024  11:19 PM,1 hour 3 mins,4.00,0.00,2.00,0.00,2.00,0.00
5258,Finished,23 March 2024  10:26 PM,23 March 2024  10:28 PM,2 mins 24 secs,6.00,2.00,2.00,0.00,0.00,2.00
5259,Finished,24 March 2024  12:55 AM,24 March 2024  1:05 AM,9 mins 28 secs,4.00,0.00,2.00,2.00,0.00,0.00
5287,Finished,24 March 2024  6:31 AM,24 March 2024  6:34 AM,2 mins 47 secs,6.00,2.00,2.00,2.00,0.00,0.00
5252,Finished,24 March 2024  10:19 AM,24 March 2024  10:24 AM,5 mins 41 secs,4.00,0.00,2.00,2.00,0.00,0.00
5263,Finished,24 March 2024  10:37 AM,24 March 2024  10:45 AM,8 mins 25 secs,6.00,0.00,2.00,2.00,2.00,0.00
5271,Finished,24 March 2024  3:10 PM,24 March 2024  3:15 PM,4 mins 47 secs,6.00,2.00,2.00,2.00,0.00,0.00
5268,Finished,24 March 2024  10:00 PM,24 March 2024  10:50 PM,50 mins 43 secs,2.00,0.00,2.00,0.00,0.00,0.00
5650,Finished,24 March 2024  10:34 PM,24 March 2024  10:48 PM,13 mins 27 secs,4.00,0.00,2.00,2.00,0.00,0.00
5303,Finished,25 March 2024  9:42 AM,25 March 2024  10:11 AM,28 mins 57 secs,4.00,0.00,2.00,2.00,0.00,0.00
5293,Finished,25 March 2024  9:59 AM,25 March 2024  10:07 AM,7 mins 56 secs,6.00,0.00,2.00,2.00,0.00,2.00
5606,Finished,25 March 2024  11:48 AM,25 March 2024  12:16 PM,28 mins 4 secs,0.00,0.00,0.00,0.00,0.00,0.00
5280,Finished,25 March 2024  11:52 AM,25 March 2024  12:00 PM,7 mins 54 secs,0.00,0.00,0.00,0.00,0.00,0.00
5267,Finished,25 March 2024  1:42 PM,25 March 2024  1:57 PM,14 mins 36 secs,4.00,0.00,2.00,2.00,0.00,0.00
5276,Finished,25 March 2024  2:45 PM,25 March 2024  2:49 PM,4 mins 13 secs,0.00,0.00,0.00,0.00,0.00,0.00
5270,Finished,25 March 2024  5:16 PM,25 March 2024  5:22 PM,6 mins 19 secs,4.00,0.00,0.00,2.00,0.00,2.00
5252,Finished,25 March 2024  7:25 PM,25 March 2024  7:31 PM,6 mins 19 secs,4.00,0.00,2.00,2.00,0.00,0.00
5269,Finished,25 March 2024  8:09 PM,25 March 2024  8:13 PM,3 mins 37 secs,2.00,0.00,2.00,0.00,-,0.00
5474,Finished,25 March 2024  8:46 PM,25 March 2024  8:49 PM,3 mins 1 sec,2.00,0.00,2.00,0.00,0.00,0.00
4928,Finished,25 March 2024  8:51 PM,25 March 2024  8:52 PM,46 secs,8.00,2.00,2.00,2.00,-,2.00
5291,Finished,25 March 2024  9:15 PM,25 March 2024  9:26 PM,11 mins 12 secs,2.00,0.00,2.00,0.00,0.00,0.00
5269,Finished,25 March 2024  10:40 PM,25 March 2024  10:46 PM,5 mins 25 secs,6.00,2.00,2.00,2.00,0.00,0.00
5268,Finished,25 March 2024  10:52 PM,25 March 2024  11:07 PM,15 mins 38 secs,4.00,0.00,2.00,2.00,0.00,0.00
5288,Finished,26 March 2024  12:31 AM,26 March 2024  12:36 AM,4 mins 55 secs,4.00,0.00,2.00,2.00,-,0.00
5272,Finished,26 March 2024  10:19 AM,26 March 2024  10:28 AM,9 mins 12 secs,2.00,0.00,2.00,0.00,-,0.00
5315,Finished,26 March 2024  12:35 PM,26 March 2024  12:37 PM,1 min 47 secs,2.00,0.00,2.00,0.00,0.00,0.00
5274,Finished,26 March 2024  12:53 PM,26 March 2024  1:15 PM,21 mins 28 secs,2.00,0.00,2.00,0.00,0.00,0.00
5272,Finished,26 March 2024  4:21 PM,26 March 2024  4:27 PM,5 mins 54 secs,4.00,0.00,2.00,2.00,0.00,0.00
5274,Finished,26 March 2024  6:12 PM,26 March 2024  6:24 PM,11 mins 40 secs,4.00,0.00,2.00,2.00,0.00,0.00
5276,Finished,26 March 2024  6:35 PM,26 March 2024  6:38 PM,2 mins 43 secs,0.00,0.00,0.00,0.00,0.00,0.00
5291,Finished,26 March 2024  8:17 PM,26 March 2024  8:19 PM,2 mins 13 secs,4.00,0.00,2.00,2.00,0.00,0.00
5275,Finished,26 March 2024  9:06 PM,26 March 2024  9:13 PM,6 mins 39 secs,2.00,0.00,0.00,2.00,0.00,0.00
5285,Finished,26 March 2024  9:07 PM,26 March 2024  9:19 PM,12 mins 40 secs,2.00,0.00,2.00,0.00,0.00,0.00
5315,Finished,26 March 2024  10:55 PM,26 March 2024  10:56 PM,1 min 32 secs,6.00,0.00,2.00,2.00,0.00,2.00
5280,Finished,27 March 2024  7:56 AM,27 March 2024  8:08 AM,12 mins 33 secs,4.00,2.00,0.00,2.00,0.00,0.00
5278,Finished,27 March 2024  9:08 AM,27 March 2024  9:09 AM,1 min 43 secs,0.00,0.00,0.00,0.00,-,0.00
5275,Finished,27 March 2024  9:19 AM,27 March 2024  9:24 AM,4 mins 47 secs,4.00,0.00,2.00,2.00,0.00,0.00
5286,Finished,27 March 2024  9:54 AM,27 March 2024  10:05 AM,11 mins 25 secs,4.00,0.00,2.00,2.00,0.00,0.00
5293,Finished,27 March 2024  10:47 AM,27 March 2024  10:50 AM,3 mins 46 secs,8.00,2.00,2.00,2.00,0.00,2.00
5276,Finished,27 March 2024  1:52 PM,27 March 2024  1:55 PM,2 mins 45 secs,2.00,0.00,2.00,0.00,0.00,0.00
5276,Finished,27 March 2024  4:02 PM,27 March 2024  4:03 PM,28 secs,8.00,2.00,2.00,2.00,0.00,2.00
5289,Finished,27 March 2024  6:27 PM,27 March 2024  6:36 PM,9 mins 46 secs,4.00,0.00,2.00,0.00,0.00,2.00
5326,Finished,27 March 2024  9:40 PM,27 March 2024  9:45 PM,4 mins 34 secs,6.00,0.00,2.00,2.00,2.00,0.00
5279,Finished,27 March 2024  9:58 PM,27 March 2024  9:59 PM,1 min 38 secs,4.00,0.00,2.00,2.00,0.00,0.00
5299,Finished,28 March 2024  6:23 AM,28 March 2024  6:28 AM,4 mins 45 secs,6.00,2.00,2.00,2.00,0.00,0.00
5278,Finished,28 March 2024  8:38 AM,28 March 2024  8:49 AM,10 mins 52 secs,4.00,0.00,2.00,2.00,0.00,0.00
5285,Finished,28 March 2024  6:57 PM,28 March 2024  7:05 PM,7 mins 16 secs,6.00,2.00,2.00,0.00,0.00,2.00
5299,Finished,28 March 2024  9:05 PM,28 March 2024  9:10 PM,4 mins 52 secs,6.00,2.00,2.00,2.00,0.00,0.00
5284,Finished,28 March 2024  9:18 PM,28 March 2024  9:19 PM,1 min 37 secs,4.00,0.00,2.00,0.00,0.00,2.00
5347,Finished,30 March 2024  9:39 AM,30 March 2024  9:46 AM,7 mins 41 secs,0.00,0.00,0.00,0.00,0.00,0.00
5595,Finished,30 March 2024  11:09 AM,30 March 2024  11:24 AM,14 mins 20 secs,2.00,0.00,2.00,0.00,0.00,0.00
5299,Finished,31 March 2024  6:28 AM,31 March 2024  6:29 AM,1 min 48 secs,8.00,2.00,2.00,2.00,0.00,2.00
5417,Finished,31 March 2024  7:21 AM,31 March 2024  7:30 AM,8 mins 23 secs,2.00,2.00,0.00,0.00,0.00,0.00
5391,Finished,31 March 2024  12:54 PM,31 March 2024  12:55 PM,1 min 17 secs,6.00,0.00,2.00,2.00,-,2.00
5292,Finished,1 April 2024  2:09 PM,1 April 2024  2:47 PM,37 mins 49 secs,2.00,0.00,0.00,2.00,0.00,0.00
5514,Finished,1 April 2024  2:39 PM,1 April 2024  2:44 PM,5 mins 15 secs,2.00,0.00,0.00,2.00,0.00,0.00
5292,Finished,1 April 2024  4:58 PM,1 April 2024  5:26 PM,28 mins 3 secs,4.00,0.00,2.00,2.00,0.00,0.00
5302,Finished,1 April 2024  6:41 PM,1 April 2024  7:00 PM,19 mins 29 secs,4.00,0.00,2.00,2.00,0.00,0.00
5305,Finished,1 April 2024  8:10 PM,1 April 2024  8:20 PM,9 mins 48 secs,2.00,0.00,2.00,0.00,0.00,0.00
6292,Finished,1 April 2024  9:21 PM,1 April 2024  9:31 PM,10 mins 2 secs,4.00,0.00,2.00,2.00,0.00,0.00
5514,Finished,1 April 2024  10:11 PM,1 April 2024  10:18 PM,6 mins 55 secs,6.00,0.00,2.00,2.00,2.00,0.00
5305,Finished,1 April 2024  10:24 PM,1 April 2024  10:27 PM,2 mins 53 secs,6.00,0.00,2.00,2.00,0.00,2.00
2293,Finished,1 April 2024  11:23 PM,1 April 2024  11:28 PM,4 mins 24 secs,6.00,2.00,2.00,0.00,2.00,0.00
5305,Finished,2 April 2024  8:10 AM,2 April 2024  8:12 AM,1 min 39 secs,8.00,2.00,2.00,2.00,0.00,2.00
5298,Finished,2 April 2024  11:16 AM,2 April 2024  11:20 AM,3 mins 35 secs,2.00,0.00,2.00,0.00,0.00,0.00
5347,Finished,2 April 2024  1:28 PM,2 April 2024  1:34 PM,5 mins 53 secs,2.00,2.00,0.00,0.00,0.00,0.00
6292,Finished,2 April 2024  1:41 PM,2 April 2024  1:55 PM,13 mins 36 secs,6.00,2.00,2.00,2.00,0.00,0.00
5474,Finished,2 April 2024  1:54 PM,2 April 2024  2:04 PM,9 mins 55 secs,6.00,2.00,2.00,2.00,0.00,0.00
6292,Finished,2 April 2024  4:19 PM,2 April 2024  4:27 PM,7 mins 54 secs,8.00,2.00,2.00,2.00,0.00,2.00
5295,Finished,2 April 2024  6:48 PM,2 April 2024  6:53 PM,4 mins 28 secs,4.00,0.00,2.00,2.00,0.00,0.00
5387,Finished,2 April 2024  7:18 PM,2 April 2024  7:19 PM,56 secs,2.00,0.00,0.00,0.00,0.00,2.00
5296,Finished,2 April 2024  7:30 PM,2 April 2024  7:36 PM,6 mins 8 secs,8.00,2.00,2.00,2.00,2.00,0.00
5311,Finished,2 April 2024  8:38 PM,2 April 2024  8:42 PM,3 mins 58 secs,2.00,0.00,2.00,0.00,0.00,0.00
5297,Finished,2 April 2024  9:55 PM,2 April 2024  10:11 PM,16 mins 49 secs,4.00,0.00,2.00,2.00,0.00,0.00
5300,Finished,2 April 2024  11:15 PM,2 April 2024  11:25 PM,10 mins 16 secs,2.00,0.00,0.00,0.00,0.00,2.00
5298,Finished,3 April 2024  8:33 AM,3 April 2024  8:37 AM,4 mins 43 secs,4.00,0.00,2.00,2.00,0.00,0.00
5307,Finished,3 April 2024  9:11 AM,3 April 2024  9:27 AM,16 mins 4 secs,6.00,2.00,2.00,0.00,2.00,0.00
5311,Finished,3 April 2024  10:09 AM,3 April 2024  10:13 AM,4 mins 1 sec,0.00,0.00,0.00,0.00,0.00,0.00
5300,Finished,3 April 2024  10:13 AM,3 April 2024  10:49 AM,36 mins 15 secs,4.00,0.00,2.00,0.00,0.00,2.00
5311,Finished,3 April 2024  12:18 PM,3 April 2024  12:26 PM,7 mins 3 secs,2.00,0.00,2.00,0.00,0.00,0.00
5307,Finished,3 April 2024  1:32 PM,3 April 2024  1:46 PM,14 mins 9 secs,6.00,2.00,2.00,0.00,2.00,0.00
5341,Finished,3 April 2024  1:34 PM,3 April 2024  1:52 PM,17 mins 21 secs,4.00,2.00,2.00,0.00,0.00,0.00
5311,Finished,3 April 2024  3:12 PM,3 April 2024  3:15 PM,2 mins 23 secs,8.00,2.00,2.00,2.00,2.00,0.00
5300,Finished,3 April 2024  3:37 PM,3 April 2024  3:40 PM,2 mins 50 secs,8.00,2.00,2.00,2.00,0.00,2.00
5309,Finished,3 April 2024  9:26 PM,3 April 2024  9:29 PM,3 mins 41 secs,2.00,0.00,0.00,2.00,0.00,0.00
5308,Finished,4 April 2024  11:21 AM,4 April 2024  11:39 AM,17 mins 48 secs,0.00,0.00,0.00,0.00,0.00,0.00
5301,Finished,4 April 2024  1:02 PM,4 April 2024  1:20 PM,18 mins 31 secs,4.00,0.00,2.00,0.00,2.00,0.00
5309,Finished,4 April 2024  2:12 PM,4 April 2024  2:20 PM,8 mins 3 secs,0.00,0.00,0.00,0.00,0.00,0.00
5304,Finished,4 April 2024  3:49 PM,4 April 2024  3:59 PM,10 mins 3 secs,0.00,0.00,0.00,0.00,0.00,0.00
5309,Finished,4 April 2024  4:50 PM,4 April 2024  4:56 PM,6 mins 3 secs,0.00,0.00,0.00,0.00,0.00,0.00
5304,Finished,4 April 2024  7:35 PM,4 April 2024  7:48 PM,13 mins 5 secs,4.00,2.00,0.00,2.00,0.00,0.00
5309,Finished,4 April 2024  10:28 PM,4 April 2024  10:31 PM,2 mins 28 secs,6.00,2.00,2.00,2.00,0.00,0.00
5305,Finished,4 April 2024  10:43 PM,4 April 2024  10:45 PM,1 min 55 secs,8.00,2.00,2.00,2.00,0.00,2.00
5306,Finished,5 April 2024  7:13 AM,5 April 2024  7:31 AM,17 mins 40 secs,2.00,0.00,0.00,2.00,0.00,0.00
5747,Finished,5 April 2024  9:14 AM,5 April 2024  9:16 AM,2 mins 10 secs,2.00,0.00,2.00,0.00,0.00,0.00
5306,Finished,5 April 2024  9:37 AM,5 April 2024  9:44 AM,6 mins 38 secs,4.00,0.00,2.00,2.00,0.00,0.00
5324,Finished,5 April 2024  1:26 PM,5 April 2024  1:33 PM,6 mins 27 secs,2.00,2.00,0.00,0.00,0.00,0.00
5438,Finished,5 April 2024  1:52 PM,5 April 2024  1:54 PM,2 mins 25 secs,2.00,0.00,2.00,0.00,0.00,0.00
5319,Finished,5 April 2024  2:10 PM,5 April 2024  2:18 PM,7 mins 43 secs,2.00,0.00,2.00,0.00,0.00,0.00
5320,Finished,5 April 2024  2:12 PM,5 April 2024  2:40 PM,27 mins 59 secs,2.00,0.00,2.00,0.00,0.00,0.00
5308,Finished,5 April 2024  3:22 PM,5 April 2024  3:25 PM,3 mins 33 secs,4.00,0.00,2.00,2.00,0.00,0.00
5310,Finished,5 April 2024  10:56 PM,5 April 2024  11:05 PM,8 mins 34 secs,4.00,0.00,2.00,2.00,0.00,0.00
5324,Finished,6 April 2024  8:23 AM,6 April 2024  8:31 AM,7 mins 33 secs,6.00,2.00,2.00,2.00,0.00,0.00
5347,Finished,6 April 2024  9:04 AM,6 April 2024  9:07 AM,3 mins 14 secs,4.00,0.00,2.00,2.00,0.00,0.00
5317,Finished,6 April 2024  3:26 PM,7 April 2024  8:42 PM,1 day 5 hours,4.00,0.00,2.00,2.00,0.00,0.00
5325,Finished,6 April 2024  4:09 PM,6 April 2024  4:28 PM,18 mins 46 secs,2.00,0.00,2.00,0.00,0.00,0.00
5325,Finished,7 April 2024  1:16 AM,7 April 2024  1:23 AM,7 mins 19 secs,4.00,0.00,2.00,2.00,0.00,0.00
5314,Finished,7 April 2024  1:26 AM,7 April 2024  1:42 AM,15 mins 16 secs,6.00,2.00,2.00,2.00,0.00,0.00
5314,Finished,7 April 2024  3:56 AM,7 April 2024  4:03 AM,7 mins 30 secs,6.00,2.00,2.00,2.00,0.00,0.00
5076,In progress,7 April 2024  9:34 AM,-,-,-,-,-,-,-,-
5331,Finished,7 April 2024  10:06 AM,7 April 2024  10:16 AM,9 mins 58 secs,0.00,0.00,0.00,0.00,0.00,0.00
5313,Finished,7 April 2024  10:58 AM,7 April 2024  11:12 AM,14 mins 13 secs,6.00,0.00,2.00,2.00,2.00,0.00
5314,Finished,7 April 2024  3:06 PM,7 April 2024  3:21 PM,14 mins 57 secs,8.00,2.00,2.00,2.00,0.00,2.00
5334,Finished,7 April 2024  7:29 PM,7 April 2024  7:37 PM,8 mins 22 secs,6.00,2.00,0.00,2.00,0.00,2.00
5316,Finished,7 April 2024  9:07 PM,7 April 2024  9:08 PM,1 min 9 secs,8.00,2.00,2.00,2.00,0.00,2.00
5201,Finished,8 April 2024  7:08 AM,8 April 2024  8:21 AM,1 hour 12 mins,0.00,-,-,-,0.00,-
5319,Finished,8 April 2024  9:02 AM,8 April 2024  9:12 AM,9 mins 53 secs,4.00,0.00,2.00,2.00,0.00,0.00
